runKey,partyId,partyProfile,partyKind,agent,seedIndex,decisionIndex,date,phase,eventId,eventTitle,eventCategory,eventImportance,optionsCount,choiceId,choiceLabel,choiceTag,choiceStrategy,outcomeId,outcomeTitle,narrative,narrativeLength,visibleEffectsCount,decisiveFactorsCount,statementEvolution,pollBefore,pollAfter,pollDelta,rankBefore,rankAfter,intensityEstimate,isChain,isRare
rn:aleatoire:1,rn,rn,existing,aleatoire,1,24,2027-04-17,between_rounds,party_rn_program_dilemma,La préférence nationale rencontre le droit,party,decisive,2,rn_program_constitutional_referendum,Maintenir la préférence nationale et annoncer un référendum constitutionnel dès le début du mandat,CLIVANT,personal_risk,rn_program_referendum,Le conflit juridique devient un référendum,Le choix mobilise fortement le socle et rend le calendrier institutionnel explicite. Il augmente le rejet et place toute la campagne économique derrière une confrontation constitutionnelle.,189,5,0,contradiction,15.67,15.48,-0.19,1,1,6,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,25,2027-04-18,between_rounds,runoff_vote_transfers,Les reports refusent la mécanique,between_rounds,major,3,vote_transfers_guarantee,Ajouter une garantie sociale ciblée au contrat de coalition et en chiffrer le coût,RASSEMBLEUR,policy_commitment,vote_transfers_social_guarantee,Une garantie donne un motif positif de report,Les électeurs concernés voient leur priorité dans le contrat et leur participation estimée remonte. La mesure tardive augmente le coût du programme et inquiète ceux qui craignent une coalition sans limite.,205,2,0,,15.48,15.52,0.04,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,26,2027-04-20,between_rounds,runoff_last_hours,Les dernières heures autorisées,between_rounds,decisive,3,last_hours_address,Enregistrer une adresse courte résumant les trois engagements inchangés depuis le premier tour,PRÉSIDENTIEL,media_response,last_hours_consistent_address,Trois engagements ferment la campagne,La conclusion ne crée aucune controverse et rappelle ce qui a survécu aux alliances et aux débats. Elle renforce la cohérence perçue sans provoquer de dernier mouvement spectaculaire.,183,2,0,,15.52,15.71,0.19,1,1,6,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,27,2027-04-22,between_rounds,party_rn_runoff,Le RN doit élargir sans démobiliser,party,decisive,2,rn_runoff_government_guarantees,Publier une équipe fictive complète et garantir le maintien de la France dans l’Union européenne,PRÉSIDENTIEL,long_term_strategy,rn_runoff_government_team,L’équipe et l’Europe servent de garanties,Les électeurs de droite modérée disposent d’éléments concrets sur l’exercice du pouvoir. Le socle souverainiste accepte difficilement la garantie européenne et réduit son enthousiasme.,184,3,0,,15.71,15.91,0.2,1,1,6,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,28,2027-04-24,between_rounds,runoff_final_debate,Le débat de lentre-deux-tours,between_rounds,decisive,4,final_debate_attack_record,Comparer point par point les votes et alliances de votre adversaire à ses promesses actuelles,OFFENSIF,media_response,final_debate_opponent_record,Le bilan adverse occupe le duel,Vos exemples sont précis et obligent le finaliste à défendre ses propres contradictions. Vous gagnez la confrontation sans consacrer assez de temps à votre coalition et à ses réserves de voix.,192,3,0,,15.91,15.3,-0.61,1,1,6,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,29,2027-04-26,government_epilogue,runoff_endorsement_wave,Les soutiens arrivent avec leurs conditions,between_rounds,major,3,endorsement_wave_stage,Réunir tous les soutiens sur scène et annoncer un conseil de coalition après lélection,RASSEMBLEUR,alliance,endorsement_wave_coalition_stage,La photographie élargit la majorité,Limage de rassemblement domine la soirée et mobilise les électeurs qui veulent battre votre adversaire. Labsence daccord précis permet à chacun de projeter ses attentes et prépare des conflits si vous gagnez.,208,2,0,,15.3,16.2,0.9,1,1,5,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,30,2027-05-02,government_epilogue,government_prime_minister,Le choix de Matignon,government,decisive,3,prime_minister_independent,Choisir une haute fonctionnaire fictive indépendante et lui demander une équipe resserrée,PRÉSIDENTIEL,long_term_strategy,prime_minister_independent_expert,Une indépendante prend la tête du gouvernement,La compétence administrative et le renouvellement plaisent au-delà de votre camp. Labsence de base politique oblige lÉlysée à conduire lui-même les négociations parlementaires.,176,3,0,,16.2,16.11,-0.1,1,1,6,false,false
rn:aleatoire:1,rn,rn,existing,aleatoire,1,31,2027-05-03,finished,government_ministry_conflict,Deux alliés réclament Bercy,government,major,3,ministry_conflict_third,Écarter les deux candidatures et nommer une économiste fictive indépendante,OFFENSIF,break,ministry_conflict_independent,Une tierce personne prend Bercy,La nomination évite de récompenser une rivalité et apporte une expertise reconnue dans lunivers du jeu. Les deux alliés se sentent humiliés ensemble et coordonnent leurs exigences au Parlement.,193,2,0,,16.11,15.97,-0.14,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,1,2026-04-18,pre_campaign,program_europe,La règle européenne à changer,program,major,3,europe_federal_budget,Proposer un budget européen permanent financé par des ressources communes,CLIVANT,policy_commitment,europe_common_budget,Le fédéralisme budgétaire est assumé,La proposition donne une direction de long terme à votre projet et attire les plus européistes. Elle crée également une ligne d’attaque simple pour les souverainistes et complique les alliances du second tour.,209,3,0,initial_position,13.6,13.54,-0.06,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,2,2026-05-03,pre_campaign,scandal_family_hire,La directrice a recruté son frère,scandal,major,3,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,LOYAL,internal_discipline,family_hire_defended,La compétence n’efface pas le lien familial,"Les preuves de travail empêchent de parler d’emploi fictif, mais votre refus de modifier la procédure laisse le conflit d’intérêts intact. La loyauté envers Anaïs Vercel devient un coût de crédibilité.",201,3,0,,13.54,13.54,-0.01,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,3,2026-05-16,pre_campaign,campaign_endorsements_missing,Les parrainages restent sous le seuil,campaign,major,3,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,media_response,endorsements_public_pressure,L’appel accélère et braque,"Plusieurs élus répondent publiquement, d’autres annulent leur rendez-vous en dénonçant la pression. Le seuil se rapproche, mais votre méthode laissera des traces locales.",170,3,0,,13.54,13.6,0.06,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,4,2026-06-01,pre_campaign,program_energy,Le mix électrique de 2040,program,major,3,energy_nuclear_renewables,"Programmer six réacteurs et accélérer simultanément le solaire, l’éolien et les réseaux",TECHNIQUE,policy_commitment,energy_dual_investment,"Deux filières, une facture massive",La stratégie réduit le risque de dépendre d’une technologie et rassure l’industrie. Son coût d’investissement cumulé devient aussitôt l’un des principaux postes à financer de votre programme.,191,3,0,initial_position,13.6,9.9,-3.7,1,8,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,5,2026-06-20,pre_campaign,internal_recruitment,Cinq cents bénévoles sans mission,internal,,3,recruitment_sections,Confier chaque nouvel inscrit à une section locale avec un objectif choisi sur place,RASSEMBLEUR,grassroots_mobilization,recruitment_local_ownership,Les sections choisissent leurs renforts,"Les territoires les mieux organisés intègrent vite les volontaires et inventent des opérations utiles. Les zones les plus faibles reçoivent moins de soutien, ce qui augmente les écarts d’implantation interne.",208,3,0,,9.9,14.09,4.19,8,1,4,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,6,2026-07-06,pre_campaign,internal_major_donor,Un donateur demande un rendez-vous,internal,,3,major_donor_public_roundtable,"Inviter le donateur à une table ronde publique avec syndicats, PME et associations",TRANSPARENT,negotiation,major_donor_public_table,La demande privée devient débat pluraliste,L’entrepreneur expose ses arguments sans obtenir d’accès exclusif et les autres participants peuvent les contester. Le format consomme du temps mais neutralise largement le soupçon de contrepartie.,197,2,0,,14.09,14.34,0.25,1,1,3,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,7,2026-07-23,pre_campaign,media_open_microphone,Le micro resté ouvert,media,major,3,open_mic_blame_context,Accuser la chaîne d’avoir diffusé une conversation privée et refuser de commenter le fond,CLIVANT,legal_action,open_mic_privacy_counterattack,Le droit ne répond pas au malaise,"La protestation sur les conditions d’enregistrement soulève une vraie question professionnelle, sans effacer vos mots. L’équipe comprend votre silence comme un refus de traiter le conflit interne.",196,3,0,,14.34,14.25,-0.09,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,8,2026-08-08,campaign,program_pensions,La ligne de départ des retraites,program,major,4,pensions_age_64,Maintenir l’âge légal à soixante-quatre ans avec des départs anticipés par durée de cotisation,TECHNIQUE,policy_commitment,pensions_age_funded,Une continuité assortie d’exceptions,Le financement paraît plus robuste que les scénarios concurrents et les départs anticipés limitent la dureté du signal. Les syndicats contestent néanmoins le maintien de l’âge et annoncent qu’ils en feront un sujet de campagne.,227,3,0,initial_position,14.25,11.9,-2.35,1,2,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,9,2026-08-23,campaign,internal_program_committee,Le comité bloque le chapitre sécurité,internal,,3,program_committee_pilot,Proposer une expérimentation dans vingt villes avec évaluation indépendante avant généralisation,TECHNIQUE,compromise,program_committee_pilot,Vingt villes remplacent la décision nationale,"Les deux camps acceptent le test parce quil peut confirmer leur propre hypothèse. Le programme paraît prudent et applicable, sans donner de réponse nationale avant plusieurs années.",181,3,0,initial_position,11.9,14.73,2.83,2,1,4,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,10,2026-09-09,campaign,campaign_slogan_test,Le slogan divise le siège,campaign,routine,3,slogan_choose_govern,Choisir le slogan de gouvernement et publier votre calendrier des cent jours,PRÉSIDENTIEL,long_term_strategy,slogan_calendar_governs,Le calendrier crédibilise la méthode,Les cent jours donnent de la matière aux entretiens et rassurent sur votre préparation. Une partie des militants regrette une campagne trop administrative.,155,2,0,,14.73,14.97,0.24,1,1,2,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,11,2026-09-25,campaign,party_rn_alliance,Reconquête propose un pacte de non-agression,party,major,3,rn_alliance_absorb_voters,Refuser le pacte et adresser directement une lettre aux électeurs de Reconquête,OFFENSIF,media_response,rn_alliance_voter_appeal,Le RN contourne l’appareil concurrent,La lettre expose les différences de stratégie et attire une partie des sympathisants. Reconquête reprend ses attaques et mobilise ses cadres pour empêcher tout vote utile.,171,3,0,,14.97,15.04,0.07,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,12,2026-10-07,campaign,party_rn_signature,La baisse de TVA doit être ciblée,party,major,2,rn_signature_consumption_rebate,Remplacer la baisse par un chèque trimestriel modulé selon le revenu et le territoire,TECHNIQUE,program_shift,rn_signature_household_rebate,Un versement remplace la baisse de taxe,Le dispositif cible davantage les ménages modestes et les zones rurales sans dépendre des marges commerciales. Le changement de promesse expose la campagne au procès en revirement.,180,4,0,,15.04,17.3,2.26,1,1,5,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,13,2026-10-20,campaign,media_silence_day,Vingt-quatre heures sans caméra,media,,2,silence_publish_schedule,Maintenir la journée de travail et publier l’agenda précis des réunions programmatiques,PRUDENT,silence,silence_workday_understood,Une pause lisible dans la campagne,"Les réunions documentées coupent court aux spéculations. Vous disparaissez brièvement des écrans, récupérez physiquement et revenez avec deux arbitrages mieux préparés.",168,2,0,,17.3,15.19,-2.11,1,1,2,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,14,2026-11-06,campaign,campaign_regional_rally,Le meeting quitte la capitale,campaign,notable,3,regional_toulouse_climate,Tenir le meeting à Toulouse et proposer un plan chaleur-logement,TECHNIQUE,policy_commitment,regional_toulouse_heat,Toulouse concrétise l’adaptation climatique,"Le plan relie climat, logement et santé avec un calendrier municipal. Les associations saluent la précision, tandis que son coût national reste discuté.",152,5,0,contradiction,15.19,14.88,-0.31,1,1,3,false,false
rn:aleatoire:2,rn,rn,existing,aleatoire,2,15,2026-11-25,campaign,campaign_market_walkabout,Le marché sous pression,campaign,routine,2,market_rent_mediation,Convoquer bailleurs et commerçants pour négocier les renouvellements de loyers,RASSEMBLEUR,negotiation,market_rents_table,Une table locale est obtenue,"La mairie accepte d’accueillir la médiation la semaine suivante. Vous ne promettez pas de baisse immédiate, mais la méthode apaise les deux groupes présents.",157,2,0,,14.88,14.79,-0.1,1,1,2,false,false
